4
5
9
10
10
7
9
12
12
20
17
10
3
7
5
6
5
6
9
8
8
14
19
18
6
5
7
6
13
8
10
9
9
15
11
12
3
5
3
5
8
5
9
6
10
11
9
16
12
14
13
19
34
23
31
36
43
42
46
45
13
10
11
15
22
17
30
26
32
53
46
45
3
14
6
14
15
19
24
27
25
41
49
53
10
9
7
12
14
13
21
20
23
26
30
26
